drug,activity_chembl_id,molecule_chembl_id,assay_chembl_id,target_chembl_id,target_pref_name,target_organism,bao_label,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,activity_comment,src_id,document_chembl_id
PLX-4720,,CHEMBL1230020,CHEMBL2363276,CHEMBL1075463,HGC-27,Homo sapiens,cell-based format,IC50,=,43274.0,nM,4.36,,,5,CHEMBL1201861
PLX-4720,,CHEMBL1230020,CHEMBL2363313,CHEMBL2366094,IST-MEL1,Homo sapiens,cell-based format,IC50,=,22675.07,nM,4.64,,,5,CHEMBL1201861
PLX-4720,,CHEMBL1230020,CHEMBL2363347,CHEMBL2366280,KP-N-YN,Homo sapiens,cell-based format,IC50,=,40428.54,nM,4.39,,,5,CHEMBL1201861
PLX-4720,,CHEMBL1230020,CHEMBL2363380,CHEMBL1075489,LCLC-97TM1,Homo sapiens,cell-based format,IC50,=,32196.44,nM,4.49,,,5,CHEMBL1201861
PLX-4720,,CHEMBL1230020,CHEMBL2363416,CHEMBL1075501,MEL-JUSO,Homo sapiens,cell-based format,IC50,=,49346.95,nM,4.31,,,5,CHEMBL1201861
PLX-4720,,CHEMBL1230020,CHEMBL2363489,CHEMBL2366171,NCI-H1770,Homo sapiens,cell-based format,IC50,=,33164.83,nM,4.48,,,5,CHEMBL1201861
PLX-4720,,CHEMBL1230020,CHEMBL3755449,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,single protein format,IC50,=,220.0,nM,6.66,,,1,CHEMBL3751850
PLX-4720,,CHEMBL1230020,CHEMBL4194742,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,44.0,nM,7.36,,,1,CHEMBL4190375
PLX-4720,,CHEMBL1230020,CHEMBL4194741,CHEMBL613859,A-375,Homo sapiens,cell-based format,IC50,=,500.0,nM,6.3,,,1,CHEMBL4190375
PLX-4720,,CHEMBL1230020,CHEMBL4194740,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,13.0,nM,7.89,,,1,CHEMBL4190375
PLX-4720,,CHEMBL1230020,CHEMBL4329880,CHEMBL2010627,Pirin,Homo sapiens,single protein format,IC50,=,670.0,nM,6.17,,,1,CHEMBL4325925
PLX-4720,,CHEMBL1230020,CHEMBL4329883,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,assay format,IC50,=,13.0,nM,7.89,,,1,CHEMBL4325925
PLX-4720,,CHEMBL1230020,CHEMBL4329882,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,assay format,IC50,=,160.0,nM,6.8,,,1,CHEMBL4325925
PLX-4720,,CHEMBL1230020,CHEMBL4623498,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,single protein format,IC50,=,13.0,nM,7.89,,,1,CHEMBL4622853
PLX-4720,,CHEMBL1230020,CHEMBL5231175,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,single protein format,IC50,=,160.0,nM,6.8,,,1,CHEMBL5230104
PLX-4720,,CHEMBL1230020,CHEMBL5231176,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,single protein format,IC50,=,13.0,nM,7.89,,,1,CHEMBL5230104
PLX-4720,,CHEMBL1230020,CHEMBL5231178,CHEMBL614561,COLO 205,Homo sapiens,cell-based format,IC50,=,310.0,nM,6.51,,,1,CHEMBL5230104
PLX-4720,,CHEMBL1230020,CHEMBL5231179,CHEMBL613859,A-375,Homo sapiens,cell-based format,IC50,=,500.0,nM,6.3,,,1,CHEMBL5230104
PLX-4720,,CHEMBL1230020,CHEMBL5231180,CHEMBL4296510,WM 266-4,Homo sapiens,cell-based format,IC50,=,1500.0,nM,5.82,,,1,CHEMBL5230104
PLX-4720,,CHEMBL1230020,CHEMBL5231181,CHEMBL2366275,COLO-829,Homo sapiens,cell-based format,IC50,=,1700.0,nM,5.77,,,1,CHEMBL5230104
PLX-4720,,CHEMBL1230020,CHEMBL5388475,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,assay format,IC50,=,25.0,nM,7.6,,,1,CHEMBL5385905
PLX-4720,,CHEMBL1230020,CHEMBL5388476,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,assay format,IC50,=,37.0,nM,7.43,,,1,CHEMBL5385905
PLX-4720,,CHEMBL1230020,CHEMBL5705911,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,13.0,nM,7.89,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705912,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,160.0,nM,6.8,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705921,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,6.7,nM,8.17,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705922,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,6.7,nM,8.17,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705925,CHEMBL4722,Aurora kinase A,Homo sapiens,single protein format,IC50,=,3400.0,nM,5.47,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705926,CHEMBL4601,Protein-tyrosine kinase 6,Homo sapiens,single protein format,IC50,=,130.0,nM,6.89,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705934,CHEMBL1844,Macrophage colony-stimulating factor 1 receptor,Homo sapiens,single protein format,IC50,=,3300.0,nM,5.48,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705935,CHEMBL2634,Tyrosine-protein kinase CSK,Homo sapiens,single protein format,IC50,=,1500.0,nM,5.82,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705940,CHEMBL2695,Focal adhesion kinase 1,Homo sapiens,single protein format,IC50,=,1700.0,nM,5.77,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705943,CHEMBL4223,Tyrosine-protein kinase FRK,Homo sapiens,single protein format,IC50,=,1300.0,nM,5.89,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705947,CHEMBL6166,Mitogen-activated protein kinase kinase kinase kinase 4,Homo sapiens,single protein format,IC50,=,2800.0,nM,5.55,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705952,CHEMBL279,Vascular endothelial growth factor receptor 2,Homo sapiens,single protein format,IC50,=,2300.0,nM,5.64,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5705973,CHEMBL267,Proto-oncogene tyrosine-protein kinase Src,Homo sapiens,single protein format,IC50,=,1700.0,nM,5.77,,,72,CHEMBL5705883
PLX-4720,,CHEMBL1230020,CHEMBL5719100,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,10000.0,nM,5.0,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719172,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,10000.0,nM,5.0,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719266,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,10000.0,nM,5.0,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719267,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,10000.0,nM,5.0,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719359,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,9256.2,nM,5.03,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719360,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,9256.2,nM,5.03,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719452,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,10000.0,nM,5.0,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719453,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,10000.0,nM,5.0,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719545,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,9550.9,nM,5.02,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719546,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,9775.5,nM,5.01,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719638,CHEMBL1906,RAF proto-oncogene serine/threonine-protein kinase,Homo sapiens,cell-based format,IC50,=,7944.7,nM,5.1,,,72,CHEMBL5715952
PLX-4720,,CHEMBL1230020,CHEMBL5719639,CHEMBL5145,Serine/threonine-protein kinase B-raf,Homo sapiens,cell-based format,IC50,=,7944.7,nM,5.1,,,72,CHEMBL5715952
REFAMETINIB,,CHEMBL1236682,CHEMBL3991617,CHEMBL4105885,AarF domain-containing protein kinase 1,Homo sapiens,subcellular format,Kd,=,778.0,nM,6.11,,Uncertain,48,CHEMBL3991601
REFAMETINIB,,CHEMBL1236682,CHEMBL3991666,CHEMBL4630,Serine/threonine-protein kinase Chk1,Homo sapiens,subcellular format,Kd,=,439.0,nM,6.36,,Active,48,CHEMBL3991601
REFAMETINIB,,CHEMBL1236682,CHEMBL3991751,CHEMBL3587,Dual specificity mitogen-activated protein kinase kinase 1,Homo sapiens,subcellular format,Kd,=,130.0,nM,6.89,,Active,48,CHEMBL3991601
REFAMETINIB,,CHEMBL1236682,CHEMBL3991752,CHEMBL2964,Dual specificity mitogen-activated protein kinase kinase 2,Homo sapiens,subcellular format,Kd,=,176.0,nM,6.75,,Active,48,CHEMBL3991601
REFAMETINIB,,CHEMBL1236682,CHEMBL3991770,CHEMBL2637,Mitogen-activated protein kinase 10,Homo sapiens,subcellular format,Kd,=,36.0,nM,7.44,,Active,48,CHEMBL3991601
REFAMETINIB,,CHEMBL1236682,CHEMBL3991839,CHEMBL2393,5'-AMP-activated protein kinase subunit gamma-1,Homo sapiens,subcellular format,Kd,=,17783.0,nM,4.75,,Uncertain,48,CHEMBL3991601
REFAMETINIB,,CHEMBL1236682,CHEMBL3991840,CHEMBL2453,5'-AMP-activated protein kinase subunit gamma-2,Homo sapiens,subcellular format,Kd,=,2817.0,nM,5.55,,Active,48,CHEMBL3991601
REFAMETINIB,,CHEMBL1236682,CHEMBL5739512,CHEMBL3587,Dual specificity mitogen-activated protein kinase kinase 1,Homo sapiens,single protein format,IC50,=,19.0,nM,7.72,,1294428,37,CHEMBL5729800
REFAMETINIB,,CHEMBL1236682,CHEMBL5739513,CHEMBL2964,Dual specificity mitogen-activated protein kinase kinase 2,Homo sapiens,single protein format,IC50,=,47.0,nM,7.33,,1294429,37,CHEMBL5729800
RUCAPARIB,,CHEMBL1173055,CHEMBL1963707,CHEMBL4900,Serine/threonine-protein kinase D2,Homo sapiens,assay format,Ki,=,5011.87,nM,5.3,,active,7,CHEMBL1201862
RUCAPARIB,,CHEMBL1173055,CHEMBL1964107,CHEMBL2292,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,Homo sapiens,assay format,Ki,=,501.19,nM,6.3,,active,7,CHEMBL1201862
RUCAPARIB,,CHEMBL1173055,CHEMBL1963726,CHEMBL2147,Serine/threonine-protein kinase pim-1,Homo sapiens,assay format,Ki,=,1258.93,nM,5.9,,active,7,CHEMBL1201862
RUCAPARIB,,CHEMBL1173055,CHEMBL1963819,CHEMBL308,Cyclin-dependent kinase 1,Homo sapiens,assay format,Ki,=,2511.89,nM,5.6,,active,7,CHEMBL1201862
RUCAPARIB,,CHEMBL1173055,CHEMBL2363191,CHEMBL612519,Daoy,Homo sapiens,cell-based format,IC50,=,18400.87,nM,4.74,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363187,CHEMBL2366079,DSH1,Homo sapiens,cell-based format,IC50,=,8146.73,nM,5.09,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363188,CHEMBL613508,DU-145,Homo sapiens,cell-based format,IC50,=,50485.95,nM,4.3,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363207,CHEMBL614487,EKVX,Homo sapiens,cell-based format,IC50,=,74142.36,nM,4.13,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363212,CHEMBL2366118,ES4,Homo sapiens,cell-based format,IC50,=,14533.31,nM,4.84,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363210,CHEMBL2366146,ES1,Homo sapiens,cell-based format,IC50,=,1727.76,nM,5.76,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363211,CHEMBL2366135,ES3,Homo sapiens,cell-based format,IC50,=,3478.56,nM,5.46,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363193,CHEMBL1075432,Detroit 562,Homo sapiens,cell-based format,IC50,=,99867.37,nM,4.0,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363194,CHEMBL1075436,DoTc2-4510,Homo sapiens,cell-based format,IC50,=,23561.31,nM,4.63,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363202,CHEMBL1075439,EFM-19,Homo sapiens,cell-based format,IC50,=,70526.11,nM,4.15,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363203,CHEMBL1075440,EFO-21,Homo sapiens,cell-based format,IC50,=,38577.26,nM,4.41,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363732,CHEMBL392,A549,Homo sapiens,cell-based format,IC50,=,71158.02,nM,4.15,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363768,CHEMBL614530,BXPC-3,Homo sapiens,cell-based format,IC50,=,27998.53,nM,4.55,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363733,CHEMBL614517,A673,Homo sapiens,cell-based format,IC50,=,5355.89,nM,5.27,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363140,CHEMBL2366224,COLO-800,Homo sapiens,cell-based format,IC50,=,631.98,nM,6.2,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363179,CHEMBL1075433,DK-MG,Homo sapiens,cell-based format,IC50,=,16792.93,nM,4.78,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363736,CHEMBL614519,ACHN,Homo sapiens,cell-based format,IC50,=,20392.05,nM,4.69,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363142,CHEMBL2366275,COLO-829,Homo sapiens,cell-based format,IC50,=,74209.86,nM,4.13,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363143,CHEMBL1075431,COR-L105,Homo sapiens,cell-based format,IC50,=,14675.51,nM,4.83,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363183,CHEMBL1075434,DMS-53,Homo sapiens,cell-based format,IC50,=,45800.87,nM,4.34,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363737,CHEMBL2366195,ACN,Homo sapiens,cell-based format,IC50,=,93735.6,nM,4.03,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363738,CHEMBL613860,AGS,Homo sapiens,cell-based format,IC50,=,98142.45,nM,4.01,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363776,CHEMBL614067,CAKI-1,Homo sapiens,cell-based format,IC50,=,24030.53,nM,4.62,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363777,CHEMBL1075405,CAL-120,Homo sapiens,cell-based format,IC50,=,56084.08,nM,4.25,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363144,CHEMBL613854,COR-L23,Homo sapiens,cell-based format,IC50,=,17494.7,nM,4.76,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363740,CHEMBL2366192,AM-38,Homo sapiens,cell-based format,IC50,=,73341.89,nM,4.13,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363778,CHEMBL1075406,CAL-12T,Homo sapiens,cell-based format,IC50,=,51199.41,nM,4.29,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363781,CHEMBL1075409,CAL-33,Homo sapiens,cell-based format,IC50,=,48482.36,nM,4.31,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363708,CHEMBL612657,CWR22R,Homo sapiens,cell-based format,IC50,=,14534.15,nM,4.84,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363709,CHEMBL1075382,23132-87,Homo sapiens,cell-based format,IC50,=,18433.49,nM,4.73,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363710,CHEMBL612565,5637,Homo sapiens,cell-based format,IC50,=,18120.67,nM,4.74,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363744,CHEMBL1075393,AU565,Homo sapiens,cell-based format,IC50,=,16153.57,nM,4.79,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363745,CHEMBL612588,ASPC1,Homo sapiens,cell-based format,IC50,=,31648.86,nM,4.5,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363783,CHEMBL1075411,CAL-51,Homo sapiens,cell-based format,IC50,=,2846.15,nM,5.55,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363784,CHEMBL1075412,CAL-54,Homo sapiens,cell-based format,IC50,=,22579.63,nM,4.65,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363712,CHEMBL1075384,647-V,Homo sapiens,cell-based format,IC50,=,53172.91,nM,4.27,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363747,CHEMBL2366271,BB30-HNC,Homo sapiens,cell-based format,IC50,=,48698.83,nM,4.31,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363785,CHEMBL1075413,CAL-62,Homo sapiens,cell-based format,IC50,=,43124.36,nM,4.37,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363156,CHEMBL1075404,Ca9-22,Homo sapiens,cell-based format,IC50,=,40489.8,nM,4.39,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363714,CHEMBL1075385,769-P,Homo sapiens,cell-based format,IC50,=,4334.88,nM,5.36,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363748,CHEMBL2366295,BB49-HNC,Homo sapiens,cell-based format,IC50,=,86005.31,nM,4.07,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363749,CHEMBL2366247,BB65-RCC,Homo sapiens,cell-based format,IC50,=,61347.9,nM,4.21,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363157,CHEMBL1075418,CaR-1,Homo sapiens,cell-based format,IC50,=,55982.49,nM,4.25,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363159,CHEMBL614534,Calu-3,Homo sapiens,cell-based format,IC50,=,39372.56,nM,4.41,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363716,CHEMBL2366115,8-MG-BA,Homo sapiens,cell-based format,IC50,=,4530.95,nM,5.34,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363752,CHEMBL1075394,BCPAP,Homo sapiens,cell-based format,IC50,=,28697.53,nM,4.54,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363834,CHEMBL2366100,CAS-1,Homo sapiens,cell-based format,IC50,=,19329.07,nM,4.71,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363160,CHEMBL614535,Calu-6,Homo sapiens,cell-based format,IC50,=,82502.12,nM,4.08,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363717,CHEMBL1075386,8305C,Homo sapiens,cell-based format,IC50,=,18373.11,nM,4.74,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363718,CHEMBL1075387,8505C,Homo sapiens,cell-based format,IC50,=,23821.39,nM,4.62,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363838,CHEMBL613506,CFPAC-1,Homo sapiens,cell-based format,IC50,=,33542.69,nM,4.47,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363164,CHEMBL1075421,ChaGo-K-1,Homo sapiens,cell-based format,IC50,=,34074.73,nM,4.47,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363720,CHEMBL614512,A 172,Homo sapiens,cell-based format,IC50,=,13899.63,nM,4.86,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363721,CHEMBL614514,A204,Homo sapiens,cell-based format,IC50,=,7064.72,nM,5.15,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363755,CHEMBL1075396,BFTC-905,Homo sapiens,cell-based format,IC50,=,33550.51,nM,4.47,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363756,CHEMBL1075397,BFTC-909,Homo sapiens,cell-based format,IC50,=,35621.52,nM,4.45,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363757,CHEMBL1075398,BHT-101,Homo sapiens,cell-based format,IC50,=,6424.73,nM,5.19,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363839,CHEMBL2366300,CGTH-W-1,Homo sapiens,cell-based format,IC50,=,16705.62,nM,4.78,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363165,CHEMBL2366237,D-247MG,Homo sapiens,cell-based format,IC50,=,54962.71,nM,4.26,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363166,CHEMBL2366183,D-263MG,Homo sapiens,cell-based format,IC50,=,28231.77,nM,4.55,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363722,CHEMBL613503,A2058,Homo sapiens,cell-based format,IC50,=,40569.76,nM,4.39,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363723,CHEMBL614255,A253 cell line,Homo sapiens,cell-based format,IC50,=,93757.44,nM,4.03,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363843,CHEMBL1075423,CHP-212,Homo sapiens,cell-based format,IC50,=,21368.67,nM,4.67,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363167,CHEMBL614476,D283 Med,Homo sapiens,cell-based format,IC50,=,62064.68,nM,4.21,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363724,CHEMBL614004,A2780,Homo sapiens,cell-based format,IC50,=,1940.89,nM,5.71,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363762,CHEMBL2366131,BPH-1,Homo sapiens,cell-based format,IC50,=,8152.08,nM,5.09,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363169,CHEMBL2366161,D-392MG,Homo sapiens,cell-based format,IC50,=,59994.45,nM,4.22,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363726,CHEMBL613859,A-375,Homo sapiens,cell-based format,IC50,=,20596.52,nM,4.69,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363727,CHEMBL2366355,A388,Homo sapiens,cell-based format,IC50,=,95040.96,nM,4.02,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363764,CHEMBL614529,BT-474,Homo sapiens,cell-based format,IC50,=,25833.86,nM,4.59,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363765,CHEMBL614072,BT-549,Homo sapiens,cell-based format,IC50,=,55261.7,nM,4.26,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363171,CHEMBL2366343,D-502MG,Homo sapiens,cell-based format,IC50,=,62696.84,nM,4.2,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363173,CHEMBL2366336,D-566MG,Homo sapiens,cell-based format,IC50,=,20588.84,nM,4.69,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363729,CHEMBL614515,A-427,Homo sapiens,cell-based format,IC50,=,28902.09,nM,4.54,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363730,CHEMBL614069,A-431,Homo sapiens,cell-based format,IC50,=,38150.96,nM,4.42,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363767,CHEMBL2366230,Becker,Homo sapiens,cell-based format,IC50,=,20419.19,nM,4.69,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363175,CHEMBL614801,DBTRG-05MG,Homo sapiens,cell-based format,IC50,=,75166.98,nM,4.12,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363491,CHEMBL1075526,NCI-H1793,Homo sapiens,cell-based format,IC50,=,66894.65,nM,4.17,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363571,CHEMBL1075556,OE33,Homo sapiens,cell-based format,IC50,=,69532.97,nM,4.16,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363643,CHEMBL614913,SK-LU-1,Homo sapiens,cell-based format,IC50,=,84589.91,nM,4.07,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363685,CHEMBL614055,SW48,Homo sapiens,cell-based format,IC50,=,84025.72,nM,4.08,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363799,CHEMBL2366093,TGBC24TKB,Homo sapiens,cell-based format,IC50,=,61260.85,nM,4.21,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363242,CHEMBL2366272,GI-1,Homo sapiens,cell-based format,IC50,=,92475.25,nM,4.03,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363314,CHEMBL2366194,IST-MES1,Homo sapiens,cell-based format,IC50,=,12803.15,nM,4.89,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363349,CHEMBL2366228,KS-1,Homo sapiens,cell-based format,IC50,=,14188.15,nM,4.85,,,5,CHEMBL1201861
RUCAPARIB,,CHEMBL1173055,CHEMBL2363382,CHEMBL1075491,LN-405,Homo sapiens,cell-based format,IC50,=,6418.72,nM,5.19,,,5,CHEMBL1201861
