feature,raw_token,n_drugs_supporting_token,n_rows,sources,fields,example_token
rawtok_KCNK6,KCNK6,2,2,drug_sample,PUTATIVE_TARGET,KCNK6
rawtok_KCNK9,KCNK9,2,2,drug_sample,PUTATIVE_TARGET,KCNK9
rawtok_KCNMA1,KCNMA1,2,2,drug_sample,PUTATIVE_TARGET,KCNMA1
rawtok_KCNN3,KCNN3,2,2,drug_sample,PUTATIVE_TARGET,KCNN3
rawtok_KCTD12,KCTD12,2,2,drug_sample,PUTATIVE_TARGET,KCTD12
rawtok_KCTD16,KCTD16,2,2,drug_sample,PUTATIVE_TARGET,KCTD16
rawtok_KCTD8,KCTD8,2,2,drug_sample,PUTATIVE_TARGET,KCTD8
rawtok_KDM4E,KDM4E,2,2,drug_sample,PUTATIVE_TARGET,KDM4E
rawtok_KDM6B,KDM6B,2,2,drug_sample,PUTATIVE_TARGET,KDM6B
rawtok_LPAR1,LPAR1,2,2,drug_sample,PUTATIVE_TARGET,LPAR1
rawtok_LPL,LPL,2,2,drug_sample,PUTATIVE_TARGET,LPL
rawtok_M4K2,M4K2,2,2,drug_sample,PUTATIVE_TARGET,M4K2
rawtok_MAP_KINASE_ACTIVATED_PROTEIN_KINASE_2,MAP KINASE-ACTIVATED PROTEIN KINASE 2,2,2,targets,single_protein_pref_name,MAP kinase-activated protein kinase 2
rawtok_MAP_MICROTUBULE_AFFINITY_REGULATING_KINASE_4,MAP/MICROTUBULE AFFINITY-REGULATING KINASE 4,2,2,targets,single_protein_pref_name,MAP/microtubule affinity-regulating kinase 4
rawtok_MAP1A,MAP1A,2,2,drug_sample,PUTATIVE_TARGET,MAP1A
rawtok_MAP3K2,MAP3K2,2,2,drug_sample,PUTATIVE_TARGET,MAP3K2
rawtok_MAP3K9,MAP3K9,2,2,drug_sample,PUTATIVE_TARGET,MAP3K9
rawtok_MAP4,MAP4,2,2,drug_sample,PUTATIVE_TARGET,MAP4
rawtok_MAPT,MAPT,2,2,drug_sample,PUTATIVE_TARGET,MAPT
rawtok_MEGAKARYOCYTE_ASSOCIATED_TYROSINE_PROTEIN_KINASE,MEGAKARYOCYTE-ASSOCIATED TYROSINE-PROTEIN KINASE,2,2,targets,single_protein_pref_name,Megakaryocyte-associated tyrosine-protein kinase
rawtok_MELANOCORTIN_RECEPTOR_4,MELANOCORTIN RECEPTOR 4,2,2,targets,single_protein_pref_name,Melanocortin receptor 4
rawtok_MERTK,MERTK,2,2,drug_sample,PUTATIVE_TARGET,MERTK
rawtok_METAP2,METAP2,2,2,drug_sample,PUTATIVE_TARGET,METAP2
rawtok_MICROTUBULE_DESTABILISER,MICROTUBULE DESTABILISER,2,2,drug_sample,PUTATIVE_TARGET,Microtubule destabiliser
rawtok_MICROTUBULE_ASSOCIATED_SERINE_THREONINE_PROTEIN_KINASE_1,MICROTUBULE-ASSOCIATED SERINE/THREONINE-PROTEIN KINASE 1,2,2,targets,single_protein_pref_name,Microtubule-associated serine/threonine-protein kinase 1
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_1,MITOGEN-ACTIVATED PROTEIN KINASE 1,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase 1
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_11,MITOGEN-ACTIVATED PROTEIN KINASE 11,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase 11
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_12,MITOGEN-ACTIVATED PROTEIN KINASE 12,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase 12
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_13,MITOGEN-ACTIVATED PROTEIN KINASE 13,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase 13
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_15,MITOGEN-ACTIVATED PROTEIN KINASE 15,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase 15
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_7,MITOGEN-ACTIVATED PROTEIN KINASE 7,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase 7
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_1,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 1,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 1
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_13,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 13,2,2,targets,single_protein_pref_name,Mitogen-activated protein kinase kinase kinase 13
rawtok_MKNK1,MKNK1,2,2,drug_sample,PUTATIVE_TARGET,MKNK1
rawtok_MKNK2,MKNK2,2,2,drug_sample,PUTATIVE_TARGET,MKNK2
rawtok_MMP1,MMP1,2,2,drug_sample,PUTATIVE_TARGET,MMP1
rawtok_MMP14,MMP14,2,2,drug_sample,PUTATIVE_TARGET,MMP14
rawtok_MMP16,MMP16,2,2,drug_sample,PUTATIVE_TARGET,MMP16
rawtok_MMP25,MMP25,2,2,drug_sample,PUTATIVE_TARGET,MMP25
rawtok_MMP3,MMP3,2,2,drug_sample,PUTATIVE_TARGET,MMP3
rawtok_MPS1,MPS1,2,2,drug_sample,PUTATIVE_TARGET,MPS1
rawtok_MT_ND1,MT-ND1,2,2,drug_sample,PUTATIVE_TARGET,MT-ND1
rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M1,MUSCARINIC ACETYLCHOLINE RECEPTOR M1,2,2,targets,single_protein_pref_name,Muscarinic acetylcholine receptor M1
rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M3,MUSCARINIC ACETYLCHOLINE RECEPTOR M3,2,2,targets,single_protein_pref_name,Muscarinic acetylcholine receptor M3
rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M5,MUSCARINIC ACETYLCHOLINE RECEPTOR M5,2,2,targets,single_protein_pref_name,Muscarinic acetylcholine receptor M5
rawtok_MUSCLE_SKELETAL_RECEPTOR_TYROSINE_PROTEIN_KINASE,"MUSCLE, SKELETAL RECEPTOR TYROSINE-PROTEIN KINASE",2,2,targets,single_protein_pref_name,"Muscle, skeletal receptor tyrosine-protein kinase"
rawtok_MYOSIN_IIIB,MYOSIN-IIIB,2,2,targets,single_protein_pref_name,Myosin-IIIb
rawtok_NFKB2,NFKB2,2,2,drug_sample,PUTATIVE_TARGET,NFKB2
rawtok_NFKBIA,NFKBIA,2,2,drug_sample,PUTATIVE_TARGET,NFKBIA
rawtok_NHP2L1,NHP2L1,2,2,drug_sample,PUTATIVE_TARGET,NHP2L1
rawtok_NON_RECEPTOR_TYROSINE_PROTEIN_KINASE_TNK1,NON-RECEPTOR TYROSINE-PROTEIN KINASE TNK1,2,2,targets,single_protein_pref_name,Non-receptor tyrosine-protein kinase TNK1
rawtok_NOT_DEFINED,NOT DEFINED,2,2,drug_sample,PUTATIVE_TARGET,not defined
rawtok_NQO2,NQO2,2,2,drug_sample,PUTATIVE_TARGET,NQO2
rawtok_NR1I3,NR1I3,2,2,drug_sample,PUTATIVE_TARGET,NR1I3
rawtok_NUAK_FAMILY_SNF1_LIKE_KINASE_1,NUAK FAMILY SNF1-LIKE KINASE 1,2,2,targets,single_protein_pref_name,NUAK family SNF1-like kinase 1
rawtok_P38,P38,2,2,drug_sample,PUTATIVE_TARGET,p38
rawtok_PAH,PAH,2,2,drug_sample,PUTATIVE_TARGET,PAH
rawtok_PAIRED_BOX_PROTEIN_PAX_8,PAIRED BOX PROTEIN PAX-8,2,2,targets,single_protein_pref_name,Paired box protein Pax-8
rawtok_PDE4A,PDE4A,2,2,drug_sample,PUTATIVE_TARGET,PDE4A
rawtok_PERIPHERAL_PLASMA_MEMBRANE_PROTEIN_CASK,PERIPHERAL PLASMA MEMBRANE PROTEIN CASK,2,2,targets,single_protein_pref_name,Peripheral plasma membrane protein CASK
rawtok_PHOSPHATIDYLINOSITOL_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_GAMMA,PHOSPHATIDYLINOSITOL 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT GAMMA,2,2,targets,single_protein_pref_name,Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma
rawtok_PHOSPHATIDYLINOSITOL_3_KINASE_CATALYTIC_SUBUNIT_TYPE_3,PHOSPHATIDYLINOSITOL 3-KINASE CATALYTIC SUBUNIT TYPE 3,2,2,targets,single_protein_pref_name,Phosphatidylinositol 3-kinase catalytic subunit type 3
rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_A,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT ALPHA,2,2,targets,single_protein_pref_name,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha
rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_5_KINASE_TYPE_1_ALPHA,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 5-KINASE TYPE-1 ALPHA,2,2,targets,single_protein_pref_name,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha
rawtok_PHOSPHATIDYLINOSITOL_5_PHOSPHATE_4_KINASE_TYPE_2_GAMMA,PHOSPHATIDYLINOSITOL 5-PHOSPHATE 4-KINASE TYPE-2 GAMMA,2,2,targets,single_protein_pref_name,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma
rawtok_PI3_KINASE_CLASS_I_INHIBITOR,PI3-KINASE CLASS I INHIBITOR,2,4,drug_feature_summary | mechanisms,mechanism_of_action | mechanism_of_action_list,PI3-kinase class I inhibitor
rawtok_PI3K_BETA_SPARING,PI3K (BETA SPARING),2,2,drug_sample,PUTATIVE_TARGET,PI3K (beta sparing)
rawtok_PIM2,PIM2,2,2,drug_sample,PUTATIVE_TARGET,PIM2
rawtok_PPARD,PPARD,2,2,drug_sample,PUTATIVE_TARGET,PPARD
rawtok_PPAT,PPAT,2,2,drug_sample,PUTATIVE_TARGET,PPAT
rawtok_PREP,PREP,2,2,drug_sample,PUTATIVE_TARGET,PREP
rawtok_PRKCB,PRKCB,2,2,drug_sample,PUTATIVE_TARGET,PRKCB
rawtok_PRKCD,PRKCD,2,2,drug_sample,PUTATIVE_TARGET,PRKCD
rawtok_PRKG1,PRKG1,2,2,drug_sample,PUTATIVE_TARGET,PRKG1
rawtok_PROTEASOME,PROTEASOME,2,2,drug_sample,PUTATIVE_TARGET,Proteasome
rawtok_PROTEIN_KINASE_C_EPSILON_TYPE,PROTEIN KINASE C EPSILON TYPE,2,2,targets,single_protein_pref_name,Protein kinase C epsilon type
rawtok_PROTEIN_KINASE_C_THETA_TYPE,PROTEIN KINASE C THETA TYPE,2,2,targets,single_protein_pref_name,Protein kinase C theta type
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP11,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP11,2,2,targets,single_protein_pref_name,Protein mono-ADP-ribosyltransferase PARP11
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP15,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP15,2,2,targets,single_protein_pref_name,Protein mono-ADP-ribosyltransferase PARP15
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP8,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP8,2,2,targets,single_protein_pref_name,Protein mono-ADP-ribosyltransferase PARP8
rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_ROS,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE ROS,2,2,targets,single_protein_pref_name,Proto-oncogene tyrosine-protein kinase ROS
rawtok_PSMA1,PSMA1,2,2,drug_sample,PUTATIVE_TARGET,PSMA1
rawtok_PSMA2,PSMA2,2,2,drug_sample,PUTATIVE_TARGET,PSMA2
rawtok_PSMA3,PSMA3,2,2,drug_sample,PUTATIVE_TARGET,PSMA3
rawtok_PSMA4,PSMA4,2,2,drug_sample,PUTATIVE_TARGET,PSMA4
rawtok_PSMA5,PSMA5,2,2,drug_sample,PUTATIVE_TARGET,PSMA5
rawtok_PSMA6,PSMA6,2,2,drug_sample,PUTATIVE_TARGET,PSMA6
rawtok_PSMA7,PSMA7,2,2,drug_sample,PUTATIVE_TARGET,PSMA7
rawtok_PSMA8,PSMA8,2,2,drug_sample,PUTATIVE_TARGET,PSMA8
rawtok_PSMB10,PSMB10,2,2,drug_sample,PUTATIVE_TARGET,PSMB10
rawtok_PSMB11,PSMB11,2,2,drug_sample,PUTATIVE_TARGET,PSMB11
rawtok_PSMB2,PSMB2,2,2,drug_sample,PUTATIVE_TARGET,PSMB2
rawtok_PSMB3,PSMB3,2,2,drug_sample,PUTATIVE_TARGET,PSMB3
rawtok_PSMB4,PSMB4,2,2,drug_sample,PUTATIVE_TARGET,PSMB4
rawtok_PSMB5,PSMB5,2,2,drug_sample,PUTATIVE_TARGET,PSMB5
rawtok_PSMB6,PSMB6,2,2,drug_sample,PUTATIVE_TARGET,PSMB6
rawtok_PSMB7,PSMB7,2,2,drug_sample,PUTATIVE_TARGET,PSMB7
rawtok_PSMB8,PSMB8,2,2,drug_sample,PUTATIVE_TARGET,PSMB8
rawtok_PSMB9,PSMB9,2,2,drug_sample,PUTATIVE_TARGET,PSMB9
rawtok_PTK2B,PTK2B,2,2,drug_sample,PUTATIVE_TARGET,PTK2B
rawtok_PYGL,PYGL,2,2,drug_sample,PUTATIVE_TARGET,PYGL
rawtok_RAC_BETA_SERINE_THREONINE_PROTEIN_KINASE,RAC-BETA SERINE/THREONINE-PROTEIN KINASE,2,2,targets,single_protein_pref_name,RAC-beta serine/threonine-protein kinase
rawtok_RAC_GAMMA_SERINE_THREONINE_PROTEIN_KINASE,RAC-GAMMA SERINE/THREONINE-PROTEIN KINASE,2,2,targets,single_protein_pref_name,RAC-gamma serine/threonine-protein kinase
rawtok_RAF,RAF,2,2,drug_sample,PUTATIVE_TARGET,RAF
rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_1,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 1,2,2,targets,single_protein_pref_name,Receptor-interacting serine/threonine-protein kinase 1
rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_3,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 3,2,2,targets,single_protein_pref_name,Receptor-interacting serine/threonine-protein kinase 3
rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_4,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 4,2,2,targets,single_protein_pref_name,Receptor-interacting serine/threonine-protein kinase 4
rawtok_REN,REN,2,2,drug_sample,PUTATIVE_TARGET,REN
rawtok_RHO_ASSOCIATED_PROTEIN_KINASE_1,RHO-ASSOCIATED PROTEIN KINASE 1,2,2,targets,single_protein_pref_name,Rho-associated protein kinase 1
rawtok_RHODOPSIN_KINASE_GRK7,RHODOPSIN KINASE GRK7,2,2,targets,single_protein_pref_name,Rhodopsin kinase GRK7
rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_1,RIBOSOMAL PROTEIN S6 KINASE ALPHA-1,2,2,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-1
rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_2,RIBOSOMAL PROTEIN S6 KINASE ALPHA-2,2,2,targets,single_protein_pref_name,Ribosomal protein S6 kinase alpha-2
rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_BETA_1,RIBOSOMAL PROTEIN S6 KINASE BETA-1,2,2,targets,single_protein_pref_name,Ribosomal protein S6 kinase beta-1
rawtok_RIBOSYLDIHYDRONICOTINAMIDE_DEHYDROGENASE_QUINONE,RIBOSYLDIHYDRONICOTINAMIDE DEHYDROGENASE [QUINONE],2,2,targets,single_protein_pref_name,Ribosyldihydronicotinamide dehydrogenase [quinone]
rawtok_RIPK2,RIPK2,2,2,drug_sample,PUTATIVE_TARGET,RIPK2
rawtok_RPL10L,RPL10L,2,2,drug_sample,PUTATIVE_TARGET,RPL10L
rawtok_RPL11,RPL11,2,2,drug_sample,PUTATIVE_TARGET,RPL11
rawtok_RPL13A,RPL13A,2,2,drug_sample,PUTATIVE_TARGET,RPL13A
rawtok_RPL15,RPL15,2,2,drug_sample,PUTATIVE_TARGET,RPL15
rawtok_RPL19,RPL19,2,2,drug_sample,PUTATIVE_TARGET,RPL19
rawtok_RPL23,RPL23,2,2,drug_sample,PUTATIVE_TARGET,RPL23
rawtok_RPL23A,RPL23A,2,2,drug_sample,PUTATIVE_TARGET,RPL23A
rawtok_RPL26L1,RPL26L1,2,2,drug_sample,PUTATIVE_TARGET,RPL26L1
rawtok_RPL37,RPL37,2,2,drug_sample,PUTATIVE_TARGET,RPL37
rawtok_RPL8,RPL8,2,2,drug_sample,PUTATIVE_TARGET,RPL8
rawtok_RPS6KA1,RPS6KA1,2,2,drug_sample,PUTATIVE_TARGET,RPS6KA1
rawtok_RPS6KA3,RPS6KA3,2,2,drug_sample,PUTATIVE_TARGET,RPS6KA3
rawtok_RPS6KA6,RPS6KA6,2,2,drug_sample,PUTATIVE_TARGET,RPS6KA6
rawtok_RSK,RSK,2,2,drug_sample,PUTATIVE_TARGET,RSK
rawtok_RSK2,RSK2,2,2,drug_sample,PUTATIVE_TARGET,RSK2
rawtok_RSL24D1,RSL24D1,2,2,drug_sample,PUTATIVE_TARGET,RSL24D1
rawtok_RXRA,RXRA,2,2,drug_sample,PUTATIVE_TARGET,RXRA
rawtok_RXRB,RXRB,2,2,drug_sample,PUTATIVE_TARGET,RXRB
rawtok_RXRG,RXRG,2,2,drug_sample,PUTATIVE_TARGET,RXRG
rawtok_SELP,SELP,2,2,drug_sample,PUTATIVE_TARGET,SELP
rawtok_SERINE_THREONINE_PROTEIN_KINASE_17B,SERINE/THREONINE-PROTEIN KINASE 17B,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase 17B
rawtok_SERINE_THREONINE_PROTEIN_KINASE_24,SERINE/THREONINE-PROTEIN KINASE 24,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase 24
rawtok_SERINE_THREONINE_PROTEIN_KINASE_25,SERINE/THREONINE-PROTEIN KINASE 25,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase 25
rawtok_SERINE_THREONINE_PROTEIN_KINASE_32A,SERINE/THREONINE-PROTEIN KINASE 32A,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase 32A
rawtok_SERINE_THREONINE_PROTEIN_KINASE_33,SERINE/THREONINE-PROTEIN KINASE 33,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase 33
rawtok_SERINE_THREONINE_PROTEIN_KINASE_ATR,SERINE/THREONINE-PROTEIN KINASE ATR,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase ATR
rawtok_SERINE_THREONINE_PROTEIN_KINASE_BRSK1,SERINE/THREONINE-PROTEIN KINASE BRSK1,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase BRSK1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_D1,SERINE/THREONINE-PROTEIN KINASE D1,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase D1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_ICK,SERINE/THREONINE-PROTEIN KINASE ICK,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase ICK
rawtok_SERINE_THREONINE_PROTEIN_KINASE_MRCK_ALPHA,SERINE/THREONINE-PROTEIN KINASE MRCK ALPHA,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase MRCK alpha
rawtok_SERINE_THREONINE_PROTEIN_KINASE_MRCK_GAMMA,SERINE/THREONINE-PROTEIN KINASE MRCK GAMMA,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase MRCK gamma
rawtok_SERINE_THREONINE_PROTEIN_KINASE_NEK11,SERINE/THREONINE-PROTEIN KINASE NEK11,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase Nek11
rawtok_SERINE_THREONINE_PROTEIN_KINASE_NIM1,SERINE/THREONINE-PROTEIN KINASE NIM1,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase NIM1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_OSR1,SERINE/THREONINE-PROTEIN KINASE OSR1,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase OSR1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_2,SERINE/THREONINE-PROTEIN KINASE PAK 2,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase PAK 2
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PAK_3,SERINE/THREONINE-PROTEIN KINASE PAK 3,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase PAK 3
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PLK2,SERINE/THREONINE-PROTEIN KINASE PLK2,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase PLK2
rawtok_SERINE_THREONINE_PROTEIN_KINASE_SGK3,SERINE/THREONINE-PROTEIN KINASE SGK3,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase Sgk3
rawtok_SERINE_THREONINE_PROTEIN_KINASE_TBK1,SERINE/THREONINE-PROTEIN KINASE TBK1,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase TBK1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_TOUSLED_LIKE_1,SERINE/THREONINE-PROTEIN KINASE TOUSLED-LIKE 1,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase tousled-like 1
rawtok_SERINE_THREONINE_PROTEIN_KINASE_TOUSLED_LIKE_2,SERINE/THREONINE-PROTEIN KINASE TOUSLED-LIKE 2,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase tousled-like 2
rawtok_SERINE_THREONINE_PROTEIN_KINASE_ENDORIBONUCLEASE_IRE2,SERINE/THREONINE-PROTEIN KINASE/ENDORIBONUCLEASE IRE2,2,2,targets,single_protein_pref_name,Serine/threonine-protein kinase/endoribonuclease IRE2
rawtok_SIGMAR1,SIGMAR1,2,2,drug_sample,PUTATIVE_TARGET,SIGMAR1
rawtok_SLC12A3,SLC12A3,2,2,drug_sample,PUTATIVE_TARGET,SLC12A3
rawtok_SLC18A2,SLC18A2,2,2,drug_sample,PUTATIVE_TARGET,SLC18A2
rawtok_SLC22A6,SLC22A6,2,2,drug_sample,PUTATIVE_TARGET,SLC22A6
rawtok_SLC29A4,SLC29A4,2,2,drug_sample,PUTATIVE_TARGET,SLC29A4
rawtok_SLC47A1,SLC47A1,2,2,drug_sample,PUTATIVE_TARGET,SLC47A1
rawtok_SLC5A1,SLC5A1,2,2,drug_sample,PUTATIVE_TARGET,SLC5A1
rawtok_SLC5A8,SLC5A8,2,2,drug_sample,PUTATIVE_TARGET,SLC5A8
rawtok_SLC6A1,SLC6A1,2,2,drug_sample,PUTATIVE_TARGET,SLC6A1
rawtok_SLCO1B1,SLCO1B1,2,2,drug_sample,PUTATIVE_TARGET,SLCO1B1
rawtok_SLCO1B3,SLCO1B3,2,2,drug_sample,PUTATIVE_TARGET,SLCO1B3
rawtok_SMARCA2,SMARCA2,2,2,drug_sample,PUTATIVE_TARGET,SMARCA2
rawtok_SMARCA4,SMARCA4,2,2,drug_sample,PUTATIVE_TARGET,SMARCA4
rawtok_SODIUM_DEPENDENT_SEROTONIN_TRANSPORTER,SODIUM-DEPENDENT SEROTONIN TRANSPORTER,2,2,targets,single_protein_pref_name,Sodium-dependent serotonin transporter
rawtok_SPHK1,SPHK1,2,2,drug_sample,PUTATIVE_TARGET,SPHK1
rawtok_SRSF_PROTEIN_KINASE_1,SRSF PROTEIN KINASE 1,2,2,targets,single_protein_pref_name,SRSF protein kinase 1
rawtok_STE20_SPS1_RELATED_PROLINE_ALANINE_RICH_PROTEIN_KINASE,STE20/SPS1-RELATED PROLINE-ALANINE-RICH PROTEIN KINASE,2,2,targets,single_protein_pref_name,STE20/SPS1-related proline-alanine-rich protein kinase
rawtok_STEROID_HORMONE_RECEPTOR_ERR1,STEROID HORMONE RECEPTOR ERR1,2,2,targets,single_protein_pref_name,Steroid hormone receptor ERR1
rawtok_SUBSTANCE_K_RECEPTOR,SUBSTANCE-K RECEPTOR,2,2,targets,single_protein_pref_name,Substance-K receptor
rawtok_SUBSTANCE_P_RECEPTOR,SUBSTANCE-P RECEPTOR,2,2,targets,single_protein_pref_name,Substance-P receptor
rawtok_TBXAS1,TBXAS1,2,2,drug_sample,PUTATIVE_TARGET,TBXAS1
rawtok_TESTIS_SPECIFIC_SERINE_THREONINE_PROTEIN_KINASE_1,TESTIS-SPECIFIC SERINE/THREONINE-PROTEIN KINASE 1,2,2,targets,single_protein_pref_name,Testis-specific serine/threonine-protein kinase 1
rawtok_TGF_BETA_RECEPTOR_TYPE_2,TGF-BETA RECEPTOR TYPE-2,2,2,targets,single_protein_pref_name,TGF-beta receptor type-2
rawtok_TGFB1,TGFB1,2,2,drug_sample,PUTATIVE_TARGET,TGFB1
rawtok_TLR7,TLR7,2,2,drug_sample,PUTATIVE_TARGET,TLR7
rawtok_TLR8,TLR8,2,2,drug_sample,PUTATIVE_TARGET,TLR8
rawtok_TNKS,TNKS,2,2,drug_sample,PUTATIVE_TARGET,TNKS
rawtok_TOP1MT,TOP1MT,2,2,drug_sample,PUTATIVE_TARGET,TOP1MT
rawtok_TOP2,TOP2,2,2,drug_sample,PUTATIVE_TARGET,TOP2
rawtok_TRHR,TRHR,2,2,drug_sample,PUTATIVE_TARGET,TRHR
rawtok_TRPM4,TRPM4,2,2,drug_sample,PUTATIVE_TARGET,TRPM4
rawtok_TRPM5,TRPM5,2,2,drug_sample,PUTATIVE_TARGET,TRPM5
rawtok_TRPM8,TRPM8,2,2,drug_sample,PUTATIVE_TARGET,TRPM8
rawtok_TRPV4,TRPV4,2,2,drug_sample,PUTATIVE_TARGET,TRPV4
rawtok_TTK,TTK,2,2,drug_sample,PUTATIVE_TARGET,TTK
rawtok_TTK_AND_MICROTUBULES,TTK AND MICROTUBULES,2,2,drug_sample,PUTATIVE_TARGET,TTK and microtubules
rawtok_TUBA8,TUBA8,2,2,drug_sample,PUTATIVE_TARGET,TUBA8
rawtok_TUMOR_NECROSIS_FACTOR,TUMOR NECROSIS FACTOR,2,2,targets,single_protein_pref_name,Tumor necrosis factor
rawtok_TYMP,TYMP,2,2,drug_sample,PUTATIVE_TARGET,TYMP
rawtok_TYROSINE_PROTEIN_KINASE_RECEPTOR_RET_INHIBITOR,TYROSINE-PROTEIN KINASE RECEPTOR RET INHIBITOR,2,4,drug_feature_summary | mechanisms,mechanism_of_action | mechanism_of_action_list,Tyrosine-protein kinase receptor RET inhibitor
rawtok_TYROSINE_PROTEIN_KINASE_ZAP_70,TYROSINE-PROTEIN KINASE ZAP-70,2,2,targets,single_protein_pref_name,Tyrosine-protein kinase ZAP-70
rawtok_USP1,USP1,2,2,drug_sample,PUTATIVE_TARGET,USP1
rawtok_USP14,USP14,2,2,drug_sample,PUTATIVE_TARGET,USP14
rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_INHIBITOR,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR INHIBITOR,2,4,drug_feature_summary | mechanisms,mechanism_of_action | mechanism_of_action_list,Vascular endothelial growth factor receptor inhibitor
rawtok_VEGFR1,VEGFR1,2,2,drug_sample,PUTATIVE_TARGET,VEGFR1
rawtok_VKORC1,VKORC1,2,2,drug_sample,PUTATIVE_TARGET,VKORC1
